"Id","Text","Score","length","type","error.code","error.message","url"
"85863","Ive found Quizlet very useful for revising terms and definitions for lots of subjects escpecially for vocabulary and quotations but some things mean its not the best it could be I would like it if I could edit individual terms and merge sets and import lists on the app turn off auto capitalisation and change my username more than once Also could we choose which sets to download and maybe not have to pay to download a small number of sets like 4 or 5 or a certain number or terms 800",0.822906017303467,92,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"85864","Why do I need to pay to download MY own flashcards and why cant I change my username more than once",0.0536476075649261,21,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"87058","abcmouse has a lot of activities for younger children I wish they would  add content for older children on a higher level We love that the price is  good for 3 kids in a family",0.864349365234375,35,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"87313","I cant write a question Tell me how to add questions",0.772965788841248,11,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"87501","I love this app but as a parent and a teacher I end up missing notifications as I have to manually toggle between my teacher account and my parent account If I am signed in under Teacher mode I miss important updates from my sons teacher If I am signed in under Parent mode I miss notifications from the parents of my students I pray for an update soon",0.122076958417892,69,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"87639","You cant fast forward Or go back  Please add a fast forward or sliding bar I love the app Just downloaded it a week ago And my alarm went off and now we have to watch the whole show from the beginning Please please add something Otherwise this could be a 5 star app",0.78294312953949,54,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"87720","It was a really good app for school I feel you should add a planner and let it and you organize your classwork  homework Otherwise great",0.913823843002319,26,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"88160","Great App  Can you please divide the About section in two parts For  example  For Videos 1 section and for notes the other section I would be  highly grateful to you if you can consider this in the next update of the  app I salute the makers of this app for such a wonderful work Thank you",0.961411714553833,57,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"89633","The change in amount of characters allowed makes it difficult to explain homework especially when you are an ELA teacher and want to use proper English Adding an attachment shortens it more Ive used this app for several years with great success but the downgrade has lead me to a different app for next year",0.190730661153793,55,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"89733","Big bug experienced in case of receiving app notifications its just random ie very rarely do i actually get notified for a message on it and so me having to check Remind every now  then to make sure if I didnt miss any announcement in any of my classes Plus they dont have any feature for muting any class notifications that you dont need anymoreyear completed moved schools etc neither Its such a pain in the butt having to use something without any choice just because of bandwagon ",0.111167103052139,88,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"89931","Theres no option to change the notification sound settings",0.5,9,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"90476","Good Would have done 5 if I could play the ones I created offline Please reply kahoot if you can update this",0.940179049968719,22,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"90493","why you dont change the desine for application",0.250370800495148,8,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"90552","Add the Todo function which is there on desktop",0.74797785282135,9,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"91300","One of the best apps created with flashcards in mind The only feature I miss is lack of subfolders although its rather mild inconvinience",0.0381723940372467,24,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"91506","It rules I only wish I could make my own flashcards without going premium but I have found the search feature works just fine to find sets of flashcards others have madw on the same subjects Im trying to study I love the learb option that takes the flashcards up to a whole new level",0.215809196233749,55,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"92915","Can you add features so that mentor or teacher can take online testsexams through it",0.5,15,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"92919","It Would be nice if one can add a particular playlist of videos from Youtube instead of adding videos one by one Just paste a link to a playlist and then the videos get added automatically",0.903881549835205,36,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"93567","I absolutely USED to love love this app until the update Weve tried experimenting with and getting used to it The more we use it the more it looks like many options are missing My child used to like to color both the boy and girl pictures listen to boy and girl books This is no longer available She used to listen to the different fun environment info  sometimes do the quiz after That is no longer an option The app has never been left hand friendly but weve gotten used to it Now its not even child friendly",0.792339622974396,99,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"95448","Couldnt add my account",0.895606994628906,4,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"95812","It is an ok app Not as good as Anki for studying Edit after using for a long time I took a star away because in Quizlet it is too hard to organize your cards once you have a lot of them If you plan on adding a lot of study material I suggest searching for another app The search in the app is bad I just searched for cards in one of my classes and they dont show up I can find them easily on the web with the same search terms I have contacted customer support about all these issues and the response is that they dont plan on making any changes",0.221904814243317,114,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"96062","Update the look of coloring pages and some of the book contentsoverall impressive",0.950019717216492,13,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"96608","Its a nice app to watch PBS kids episodes without having to go to their website on a phone Loved how they added a fast forwardbackward scrubber bar  no longer must I replay a whole episode if I missed something Im kidding However I am a little disappointed that they removed the feature that allowed one to save a show as a favourite thereby placing a certain shows icon to the top of the shows list on the right to make it quicker to find when the app is loaded I also dislike that if I click on one shows icon while another is being played the latter stops and the one clicked is instantly played What if the click was accidental or I just wanted to see what episodes that show had Id rather have it so that the original show still plays until a specific episode or clip from the other show is clicked rather than its icon The scrubber bar lessens the pain of going back though",0.758508384227753,170,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"96725","Good start Update The chromecast option has been incredibly inconsistent and buggy Some shows dont load others do more often                                                Good start Could use the following features offline mode ability to seek episodes or at least move between segments a kid friendly timer like in YouTube kids app ability to always streamoffline videos owned by account",0.844255030155182,56,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"96823","Great game but add an online mode so you can just join a random game because playing by yourself is boring and the boys are so thick",0.848586440086365,27,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"96863","Pretty good app it lets you check to see what assignments you need to  turn in can have many different classes and provides printable links in  case you need to print something you didnt get in class Only problem I  have is that when the teacher changes the due date for an assignment I  dont get until the last minute Other than that its a pretty good app",0.105893224477768,68,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
"98749","I would LOVE this app more if you would add saddle club  and my son loves this app",0.852346479892731,18,"Feature/Improvement Request",NA,NA,"https://westcentralus.api.cognitive.microsoft.com/text/analytics/v2.1/sentiment?showStats=1"
